Finn_code	finn_pheno	UK_code	UK_pheno	h2_observed	score	priority	comments	Unnamed: 8	Соответствие	Unnamed: 10	intersect_clump_fu_n	intersect_clump_fm_n	intersect_clump_um_n	intersect_clump_fum_n
L12_OTHERCONTACT	Other contact dermatitis	L30	Other dermatitis	-0.00295924789294	0.8873693943023682	*					0	0	0	0
L12_RADIATIONRELATEDSKIN	Radiation-related disorders of the skin and subcutaneous tissue	L08	Other local infections of skin and subcutaneous tissue	0.00023862534524900003	0.7399503588676453	*					0	2	1	1
L12_RADIATIONRELATEDSKIN	Radiation-related disorders of the skin and subcutaneous tissue	L57	Skin changes due to chronic exposure to nonionising radiation	0.0029623244541399996	0.7234731316566467	*					0	8	4	2
L12_RADIATIONRELATEDSKIN	Radiation-related disorders of the skin and subcutaneous tissue	L92	Granulomatous disorders of skin and subcutaneous tissue	-0.00143067401496	0.71036696434021	*					0	1	2	1
L12_SKIN	Diseases of the skin and subcutaneous tissue	L08	Other local infections of skin and subcutaneous tissue	0.00023862534524900003	0.8388909101486206	*					0	2	1	1
L12_SKIN	Diseases of the skin and subcutaneous tissue	L92	Granulomatous disorders of skin and subcutaneous tissue	-0.00143067401496	0.7848227024078369	*					0	1	2	1
L12_SKIN	Diseases of the skin and subcutaneous tissue	L98	Other disorders of skin and subcutaneous tissue, not elsewhere classified	0.0026001825201999998	0.7487196326255798	*					0	0	0	0
L12_URTICA_IDIOPAT	Idiopathic urticaria	L50	Urticaria	-0.0024158775474299996	0.7055229544639587	*					0	0	0	0
M13_ARTHINOTH	Arthropathies in other diseases classified elsewhere	M19	Other arthrosis	0.0037377170828800004	0.7449365854263306	*					0	1	0	0
M13_CARTILAGE	Other articular cartilage disorders	M94	Other disorders of cartilage	-0.00213132956555	0.9172794222831726	*	*??				0	0	0	0
M13_DEQUERVAIN	Radial styloid tenosynovitis [de Quervain]	M65	Synovitis and tenosynovitis	0.00342435282333	0.730204701423645	*					0	0	0	0
M13_DORSOPATHY	Dorsopathies	M54	Dorsalgia	0.009592893811459998	0.7312788367271423	*					0	2	1	1
M13_FINGERDEFORM	Deformity of finger(s)	M20	Acquired deformities of fingers and toes	0.00761779398352	0.7979105114936829	*					0	0	0	0
M13_JUVEARTH	Other juvenile arthritis	M13	Other arthritis	0.00143400370387	0.733393132686615	*					0	1	2	2
M13_MUSCULOSKELEOTH	Other disorders of the musculoskeletal system and connective tissue	M35	Other systemic involvement of connective tissue	-0.00393092838317	0.7734043002128601	*					0	0	0	0
M13_MUSCULOSKELETAL	Diseases of the musculoskeletal system and connective tissue	M95	Other acquired deformities of musculoskeletal system and connective tissue	-0.00031725144163300003	0.7090144157409668	*					0	0	1	1
M13_OSTEOPOROSIS	Osteoporosis	M80	Osteoporosis with pathological fracture	0.000258141923618	0.7727030515670776	*					0	0	0	0
M13_OSTEOPOROSIS	Osteoporosis	M81	Osteoporosis without pathological fracture	-0.00253914000363	0.7377315163612366	*					0	0	0	0
M13_OSTEOPOROSIS	Osteoporosis	M87	Osteonecrosis	0.0007388172432510001	0.7270830869674683	*	??				0	0	0	0
M13_OTHERBONE	Otherdisorders of bone	M85	Other disorders of bone density and structure	-0.00305914477041	0.7786589264869691	*					0	0	0	0
M13_OTHERBONE	Otherdisorders of bone	M84	Disorders of continuity of bone	0.00237770549225	0.7487930655479431	*					0	0	0	0
M13_RHEUMA	Rheumatoid arthritis	M05	Seropositive rheumatoid arthritis	0.0011941526949100002	0.8119809627532959	*					0	9	2	0
M13_RHEUMA_INCLAVO	Rheumatoid arthritis	M05	Seropositive rheumatoid arthritis	0.0011941526949100002	0.8119809627532959	*					0	10	3	1
M13_SHOULDERBURSITIS	Bursitis of shoulder	M75	Shoulder lesions	0.0039810344302300005	0.7055733799934387	*					0	0	0	0
M13_SPONDYLOPATHINOTH	Spondylopathies in diseases classified elsewhere	M46	Other inflammatory spondylopathies	0.00238485111918	0.778451681137085	*					0	0	1	0
M13_SYNOTEND	Disorders of synovium and tendon	M66	Spontaneous rupture of synovium and tendon	0.0008632466998139998	0.7277697324752808	*					0	0	0	0
M13_TOEDEFORMOTH	Other deformities of toe(s)	M20	Acquired deformities of fingers and toes	0.00761779398352	0.8125395178794861	*					0	0	0	0
MIGRAINE_UNSPE	Migraine, unspecified, drug-induced	G43	Migraine	0.00165080380592	0.7107782363891602	*					0	0	0	0
MYCOBLUNGATYPICA	Atypical mycobacterium lung infection	R91	Abnormal findings on diagnostic imaging of lung	0.00225517276483	0.7142759561538696	*					0	0	0	0
MYELOPROF	Myeloproliferative diseases	40001_C900	Multiple myeloma	-0.0264428850486	0.7412559986114502	*					0	4	0	0
N14_ACUTENEPHRITIC	Acute nephritic syndrome	N05	Unspecified nephritic syndrome	0.0007344491471469999	0.7581200599670409	*					0	0	0	0
N14_BARTHOCYS	Cyst of Bartholin Gland	N75	Diseases of Bartholin's gland	0.00344968034025	0.7793474197387695	*					0	0	0	0
N14_CHRONEPHROPATH	Chronic nephritic syndrome	N05	Unspecified nephritic syndrome	0.0007344491471469999	0.7909350991249084	*					0	0	0	0
N14_CHRONKIDNEYDIS	Chronic kidney disease	N18	Chronic renal failure	-0.0021490252854	0.7276888489723206	*					0	1	1	1
N14_CHRONKIDNEYDIS	Chronic kidney disease	N17	Acute renal failure	0.0024299358626799997	0.7082812786102295	*					0	1	0	0
N14_DISIMPAIRRENTUB	Disorders resulting from impaired renal tubular function	N17	Acute renal failure	0.0024299358626799997	0.7470765113830566	*	?				0	0	0	0
N14_ENDOMETRIOSIS_OVARY	Endometriosis of ovary	N80	Endometriosis	0.0043129331861999996	0.7784152626991272	*					0	4	0	0
N14_ENDOMETRIOSIS_PELVICPERITONEUM	Endometriosis of pelvic peritoneum	N80	Endometriosis	0.0043129331861999996	0.7949542403221129	*					0	2	0	0
N14_ENDOMETRIOSIS_UTERUS	Endometriosis of uterus	N80	Endometriosis	0.0043129331861999996	0.7982999086380005	*					0	0	0	0
N14_FEMALEGENNONINF	Noninflammatory disorders of female genital tract	N89	Other noninflammatory disorders of vagina	-0.0024476916187600004	0.7252559065818787	*					0	0	0	0
N14_INFLUTH	Inflammatory disease of uterus	N72	Inflammatory disease of cervix uteri	-0.0020365708994200004	0.7847781777381897	*					0	0	0	0
N14_KIDUROTH	Other disorders of kidney and ureter	N20	Calculus of kidney and ureter	0.00537477993351	0.7677088975906372	*					0	0	2	0
N14_MALEGEN	Diseases of male genital organs	R86	Abnormal findings in specimens from male genital organs	0.000293866592385	0.7722949981689453	*					0	0	0	0
N14_MALEGEN	Diseases of male genital organs	N49	Inflammatory disorders of male genital organs, not elsewhere classified	-0.000138924580194	0.7557395100593567	*					0	0	0	0
O15_ABORT_UNS	Unspecified abortion	O04	Medical abortion	0.00340722599686	0.7436349987983704	*					0	0	1	0
O15_BREAST_LACT_OTHER_DIS	Other disorders of breast and lactation associated with childbirth	N64	Other disorders of breast	0.00423408601192	0.7764350175857544	*					0	0	0	0
O15_COMPLIC_PUERP	Complications predominantly related to the puerperium	O90	Complications of the puerperium, not elsewhere classified	-0.000316261510138	0.751598596572876	*					0	0	0	0
O15_EXIST_HYPERT_COMPLIC	Pre-existing hypertension complicating pregnancy, childbirth and the puerperium	O99	Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium	0.000117620854644	0.7634475827217102	*					0	0	0	0
O15_MATERN_CARE	Maternal care related to the fetus and amniotic cavity and possible delivery problems	O36	Maternal care for other known or suspected foetal problems	0.0021424678054	0.7935506105422974	*					0	0	0	0
O15_MATERN_INFECT_ELSEWHERE	Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and  the puerperium	O99	Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium	0.000117620854644	0.8705099821090698	*					0	0	0	0
O15_OEDEM_PROTUR_HYPERT	Oedema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium	O14	Gestational [pregnancy-induced] hypertension with significant proteinuria	0.0026548586033900002	0.7580532431602478	*					0	0	0	0
Q17_CONGEN_MALFO_AORTIC_MITRAL_VALVES	Congenital malformations of aortic and mitral valves	40001_I359	Aortic valve disorder, unspecified	-0.039870956762399996	0.7663018703460693	*					0	0	0	0
Q17_CONGEN_MALFO_GENITAL_ORGANS	Congenital malformations of genital organs	R87	Abnormal findings in specimens from female genital organs	-0.00213782084129	0.7412081956863403	*					0	0	0	0
Q17_CONGEN_MALFO_GENITAL_ORGANS	Congenital malformations of genital organs	R86	Abnormal findings in specimens from male genital organs	0.000293866592385	0.7328916192054749	*					0	0	0	0
Q17_CONGEN_MALFO_NERVOUS_SYSTEM	Congenital malformations of the nervous system	R90	Abnormal findings on diagnostic imaging of central nervous system	0.00127451727384	0.7204429507255554	*					0	0	0	0
Q17_OTHER_CONGEN_MALFO	Other congenital malformations	Q28	Other congenital malformations of circulatory system	0.0005337447522830001	0.8453264236450195	*					0	0	0	0
Q17_OTHER_CONGEN_MALFO	Other congenital malformations	Q82	Other congenital malformations of skin	-0.00178043308775	0.7772386074066162	*					0	0	0	0
Q17_OTHER_CONGEN_MALFO_DIGES_SYSTEM1	Other congenital malformations of the digestive system	K92	Other diseases of digestive system	0.0028363263557500003	0.7159099578857422	*					0	0	0	0
Q17_OTHER_CONGEN_MALFO_EAR	Other congenital malformations of ear	H61	Other disorders of external ear	-0.000899759924633	0.7836219072341919	*					0	0	0	0
Q17_OTHER_CONGEN_MALFO_EAR	Other congenital malformations of ear	H83	Other diseases of inner ear	0.0022693794365	0.7637541890144348	*					0	0	0	0
Q17_OTHER_CONGEN_MALFO_EAR	Other congenital malformations of ear	H74	Other disorders of middle ear and mastoid	-1.81531834534e-05	0.7630119919776917	*					0	0	0	0
Q17_OTHER_CONGEN_MALFO_INTESTINE	Other congenital malformations of intestine	K63	Other diseases of intestine	0.00317073631672	0.7767930030822754	*					0	0	2	0
Q17_OTHER_CONGEN_MALFO_INTESTINE	Other congenital malformations of intestine	K59	Other functional intestinal disorders	0.0014431531094900002	0.7450302243232727	*					0	0	0	0
Q17_OTHER_CONGEN_MALFO_MALE_GENITAL_ORGANS	Other congenital malformations of male genital organs	N50	Other disorders of male genital organs	0.0029887980803800004	0.8925048112869263	*					0	0	0	0
Q17_OTHER_CONGEN_MALFO_MALE_GENITAL_ORGANS	Other congenital malformations of male genital organs	R86	Abnormal findings in specimens from male genital organs	0.000293866592385	0.8551306724548341	*					0	0	0	0
Q17_OTHER_CONGEN_MALFO_NERVOUS_SYSTEM	Other congenital malformations of nervous system	40001_G318	Other specified degenerative diseases of nervous system	0.0581530912452	0.7381448745727539	*					0	0	0	0
Q17_OTHER_CONGEN_MALFO_PERIP_VASCULAR_SYSTEM	Other congenital malformations of peripheral vascular system	I73	Other peripheral vascular diseases	0.00323671663452	0.7987600564956665	*					0	0	0	0
R18_ABNORMAL_FINDI_DIAGNOST_IMAGI_BREAST	Abnormal findings on diagnostic imaging of breast	N64	Other disorders of breast	0.00423408601192	0.7062687277793884	*					0	0	0	0
R18_ABNORMAL_SERUM_ENZYME_LEVELS	Abnormal serum enzyme levels	R76	Other abnormal immunological findings in serum	-0.0015810690302699999	0.7022100687026978	*					0	2	0	0
R18_HAEMORRHAGE_NOT_ELSEW_CLASSIFIED	Haemorrhage, not elsewhere classified	40001_I619	Intracerebral haemorrhage, unspecified	0.1199727761	0.7270334959030151	*					0	0	0	0
R18_HAEMORRHAGE_NOT_ELSEW_CLASSIFIED	Haemorrhage, not elsewhere classified	O46	Antepartum haemorrhage, not elsewhere classified	0.0014278073365	0.7256003618240356	*					0	0	1	0
R18_OTHER_ABNORMAL_FINDI_URINE	Other abnormal findings in urine	N39	Other disorders of urinary system	0.004312411210199999	0.7652419805526733	*					0	0	0	0
R18_SYMPTOMS_SIGNS_INVOLVI_SKIN_SUBCU_TISSUE	Symptoms and signs involving the skin and subcutaneous tissue	L08	Other local infections of skin and subcutaneous tissue	0.00023862534524900003	0.7984675765037537	*					0	0	0	0
R18_SYMPTOMS_SIGNS_INVOLVI_SKIN_SUBCU_TISSUE	Symptoms and signs involving the skin and subcutaneous tissue	L92	Granulomatous disorders of skin and subcutaneous tissue	-0.00143067401496	0.7415293455123901	*					0	0	0	0
R18_SYMPTOMS_SIGNS_INVOLVI_SKIN_SUBCU_TISSUE	Symptoms and signs involving the skin and subcutaneous tissue	L98	Other disorders of skin and subcutaneous tissue, not elsewhere classified	0.0026001825201999998	0.7048267722129822	*					0	0	0	0
RHEUMA_OTHER_WIDE	Other (seronegative) rheumatoid arthritis, wide	M06	Other rheumatoid arthritis	-0.0008413898139710001	0.8089537024497986	*					0	8	5	2
RHEUMA_OTHER_WIDE	Other (seronegative) rheumatoid arthritis, wide	M13	Other arthritis	0.00143400370387	0.7414622902870178	*					0	5	1	0
RHEUMA_SERONEG	Seronegative rheumatoid arthritis	40001_M069	Rheumatoid arthritis, unspecified	0.0901525931903	0.7300748229026794	*					0	0	0	0
RHEU_ARTHRITIS_OTH	Other arthritis (FG)	M00	Pyogenic arthritis	0.0005692812700680001	0.7090329527854919	*					0	4	1	1
ST19_INJURI_ABDOMEN_LOWER_BACK_LUMBAR_SPINE_PELVIS	Injuries to the abdomen, lower back, lumbar spine and pelvis	S30	Superficial injury of abdomen, lower back and pelvis	0.0022232207088	0.8846392035484314	*					0	0	0	0
ST19_INJURI_ABDOMEN_LOWER_BACK_LUMBAR_SPINE_PELVIS	Injuries to the abdomen, lower back, lumbar spine and pelvis	S31	Open wound of abdomen, lower back and pelvis	-0.0008623185147689999	0.8313149809837341	*					0	0	0	0
ST19_INJURI_ANKLE_FOOT	Injuries to the ankle and foot	S91	Open wound of ankle and foot	0.00070429922795	0.8563321232795715	*					0	0	0	0
ST19_INJURI_ANKLE_FOOT	Injuries to the ankle and foot	S93	Dislocation, sprain and strain of joints and ligaments at ankle and foot level	-0.00047142477299800005	0.7735163569450378	*					0	0	0	0
ST19_INJURI_ANKLE_FOOT	Injuries to the ankle and foot	S82	Fracture of lower leg, including ankle	0.00327963516842	0.760062575340271	*					0	0	0	0
ST19_INJURI_ELBOW_FOREA	Injuries to the elbow and forearm	S52	Fracture of forearm	0.00844188901068	0.7342621684074402	*					0	2	3	2
ST19_INJURI_HEAD	Injuries to the head	S00	Superficial injury of head	0.00030541216419800005	0.8372239470481873	*					0	0	0	0
ST19_INJURI_HEAD	Injuries to the head	S01	Open wound of head	-0.00131309033183	0.7358049154281616	*					0	0	0	0
ST19_INJURI_KNEE_LOWER_LEG	Injuries to the knee and lower leg	S82	Fracture of lower leg, including ankle	0.00327963516842	0.7885888814926147	*					0	0	0	0
ST19_INJURI_KNEE_LOWER_LEG	Injuries to the knee and lower leg	S80	Superficial injury of lower leg	-0.00231061880285	0.77838134765625	*					0	0	0	0
ST19_INJURI_KNEE_LOWER_LEG	Injuries to the knee and lower leg	S81	Open wound of lower leg	-0.0011580660919800001	0.7475893497467041	*					0	0	0	0
ST19_INJURI_NECK	Injuries to the neck	S12	Fracture of neck	0.00103746665473	0.8275972008705139	*					0	0	0	0
ST19_INJURI_SHOUL_UPPER_ARM	Injuries to the shoulder and upper arm	S42	Fracture of shoulder and upper arm	-0.00024351866314400002	0.8981091380119324	*					0	0	0	0
ST19_INJURI_THORAX	Injuries to the thorax	S20	Superficial injury of thorax	-0.00179934795935	0.8720465898513794	*					0	0	0	0
ST19_INJURI_UNSPE_PART_TRUNK_LIMB_BODY_REGION	Injuries to unspecified part of trunk, limb or body region	T14	Injury of unspecified body region	-0.00043608088867800004	0.7050169110298157	*					0	0	0	0
ST19_INJURI_WRIST_HAND	Injuries to the wrist and hand	S60	Superficial injury of wrist and hand	-0.000493113076966	0.869612455368042	*					0	0	0	0
ST19_INJURI_WRIST_HAND	Injuries to the wrist and hand	S62	Fracture at wrist and hand level	0.00351383712995	0.8615338802337646	*					0	0	0	0
ST19_INJURI_WRIST_HAND	Injuries to the wrist and hand	S61	Open wound of wrist and hand	0.004050115143840001	0.8369235396385193	*					0	0	0	0
ST19_INJURY_MUSCLE_TENDON_ANKLE_FOOT_LEVEL	Injury of muscle and tendon at ankle and foot level	S93	Dislocation, sprain and strain of joints and ligaments at ankle and foot level	-0.00047142477299800005	0.8017085790634155	*					0	0	0	0
ST19_INJURY_NERVES_LOWER_LEG_LEVEL	Injury of nerves at lower leg level	S80	Superficial injury of lower leg	-0.00231061880285	0.7191358804702759	*					0	0	0	0
ST19_OPEN_WOUND_HIP_THIGH	Open wound of hip and thigh	S76	Injury of muscle and tendon at hip and thigh level	0.0056307739272400004	0.7285926938056946	*					0	0	0	0
ST19_OTHER_UNSPE_INJURI_ANKLE_FOOT	Other and unspecified injuries of ankle and foot	S92	Fracture of foot, except ankle	0.00153659404048	0.7276542186737059	*					0	0	1	0
ST19_OTHER_UNSPE_INJURI_NECK	Other and unspecified injuries of neck	S12	Fracture of neck	0.00103746665473	0.7572925090789795	*					0	0	0	0
ST19_OTHER_UNSPE_INJURI_SHOUL_UPPER_ARM	Other and unspecified injuries of shoulder and upper arm	S42	Fracture of shoulder and upper arm	-0.00024351866314400002	0.8094683289527893	*					0	0	0	0
ST19_OTHER_UNSPE_INJURI_THORAX	Other and unspecified injuries of thorax	S20	Superficial injury of thorax	-0.00179934795935	0.7828335165977478	*					0	0	0	0
ST19_POISO_DRUGS_MEDICAM_BIOLO_SUBST	Poisoning by drugs, medicaments and biological substances	T39	Poisoning by nonopioid analgesics, antipyretics and antirheumatics	0.00303468766809	0.7411768436431885	*					0	0	0	0
ST19_POISO_DRUGS_MEDICAM_BIOLO_SUBST	Poisoning by drugs, medicaments and biological substances	T42	Poisoning by antiepileptic, sedative-hypnotic and anti-Parkinsonism drugs	0.0038308117388000003	0.7295261025428772	*					0	0	0	0
ST19_POISO_MEDICI	Poisoning by medicine	T39	Poisoning by nonopioid analgesics, antipyretics and antirheumatics	0.00303468766809	0.7297424674034119	*					0	0	0	0
ST19_POISO_MEDICI	Poisoning by medicine	T50	Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances	-0.0013784957029100002	0.7037081122398376	*					0	0	0	0
ST19_POISO_MEDICI_ADVERSE	Poisoning by medicine, drug-induced	T39	Poisoning by nonopioid analgesics, antipyretics and antirheumatics	0.00303468766809	0.7696353197097778	*					0	0	0	0
ST19_POISO_MEDICI_ADVERSE	Poisoning by medicine, drug-induced	T42	Poisoning by antiepileptic, sedative-hypnotic and anti-Parkinsonism drugs	0.0038308117388000003	0.7535826563835144	*					0	0	0	0
ST19_POISO_MEDICI_ADVERSE	Poisoning by medicine, drug-induced	T40	Poisoning by narcotics and psychodysleptics [hallucinogens]	0.00345364043756	0.7429479956626892	*					0	0	0	0
ST19_SUPERF_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS	Superficial injuries involving multiple body regions	T14	Injury of unspecified body region	-0.00043608088867800004	0.7435277104377747	*					0	0	0	0
ST19_SUPERF_INJURY_HIP_THIGH	Superficial injury of hip and thigh	S76	Injury of muscle and tendon at hip and thigh level	0.0056307739272400004	0.7755999565124512	*					0	0	0	0
ST19_TRAUMAT_SUBDU_HAEMORRHAGE	Traumatic subdural haemorrhage	I61	Intracerebral haemorrhage	0.00250274860941	0.7437177300453186	*					0	0	0	0
